,age,job,marital,education,default,balance,housing,loan,contact,day,duration,campaign,pdays,previous,poutcome,y
32073,33,8,1,1,0,302,1,1,1,16,670,1,-1,0,9,0
32074,49,6,1,2,0,2416,1,0,1,16,1366,1,-1,0,9,1
32075,35,1,2,1,0,3751,1,0,1,16,75,2,-1,0,9,0
32076,24,10,1,9,0,146,0,0,1,16,176,1,-1,0,9,0
32077,37,8,2,1,0,1592,1,0,1,16,60,1,-1,0,9,0
32078,35,3,1,2,0,485,1,0,1,16,49,1,-1,0,9,0
32079,54,3,1,2,0,0,0,0,2,16,1366,1,150,1,1,0
32080,39,1,1,1,0,691,1,1,1,16,517,1,255,1,1,0
32081,51,3,1,2,0,0,1,1,1,16,432,1,150,1,1,0
32082,36,3,1,2,0,2774,1,0,1,16,172,1,-1,0,9,0
32083,30,1,1,1,0,424,0,0,1,16,298,4,-1,0,9,1
32084,37,2,1,2,0,952,1,0,1,16,536,1,-1,0,9,0
32085,55,1,1,9,0,111,0,0,1,16,117,1,-1,0,9,0
32086,30,5,1,3,0,9,1,1,1,16,323,1,-1,0,9,0
32087,35,3,1,2,0,0,1,0,1,16,1174,1,345,4,3,1
32088,57,5,2,3,0,207,1,0,1,16,284,1,317,4,1,0
32089,47,3,1,2,0,1375,1,0,2,16,272,2,321,7,1,0
32090,44,1,1,3,0,294,0,0,1,16,165,3,-1,0,9,1
32091,38,2,1,1,0,1004,1,0,1,16,444,2,-1,0,9,0
32092,36,5,1,2,0,1414,1,0,1,16,244,1,-1,0,9,0
32093,48,6,1,2,0,543,1,0,1,16,152,1,336,1,1,0
32094,41,3,1,3,0,795,1,1,1,16,150,1,-1,0,9,0
32095,46,6,1,2,0,1550,1,0,1,16,126,2,149,8,1,0
32096,35,1,1,1,0,824,1,0,1,16,693,2,-1,0,9,0
32097,45,1,2,2,0,1144,1,0,1,16,129,1,-1,0,9,0
32098,38,3,1,3,0,1576,1,0,1,16,144,1,328,2,3,0
32099,74,4,1,2,0,3771,0,0,2,16,159,1,-1,0,9,0
32100,33,1,1,1,0,2441,1,1,1,16,257,2,148,1,1,0
32101,34,1,1,1,0,934,1,0,1,16,76,3,-1,0,9,0
32102,42,3,1,2,0,1598,1,1,1,16,1463,2,-1,0,9,1
32103,30,3,1,2,0,445,1,0,1,16,218,1,330,2,1,0
32104,31,5,1,2,0,68,1,0,1,16,570,2,-1,0,9,0
32105,40,7,1,2,0,31,1,0,1,16,174,2,147,6,1,0
32106,32,3,1,3,0,528,1,0,1,16,219,1,273,1,1,0
32107,31,3,1,2,0,1205,1,0,1,16,462,1,328,2,3,0
32108,36,1,1,1,0,753,0,0,1,16,76,4,-1,0,9,0
32109,29,5,1,2,0,2121,0,0,1,16,281,1,342,2,3,0
32110,48,3,1,2,0,741,1,0,1,16,227,1,-1,0,9,0
32111,27,3,1,2,0,2171,1,0,1,16,130,1,323,1,3,0
32112,38,2,2,2,0,0,1,0,1,16,867,1,-1,0,9,0
32113,31,3,1,2,0,770,1,0,1,16,178,1,-1,0,9,0
32114,28,5,1,2,0,1428,1,0,1,16,495,1,-1,0,9,0
32115,30,5,1,1,0,26,1,0,1,16,62,1,323,1,1,0
32116,29,1,1,1,0,268,0,0,1,16,667,1,-1,0,9,1
32117,35,3,1,3,0,4319,0,0,1,16,266,1,-1,0,9,0
32118,37,1,1,1,0,26,0,0,1,16,114,4,-1,0,9,0
32119,42,5,1,2,0,8238,1,1,1,16,102,2,149,5,3,0
32120,31,3,1,2,0,855,1,0,1,16,94,1,317,2,1,0
32121,35,1,1,1,0,0,1,0,1,16,563,1,-1,0,9,0
32122,50,3,1,2,0,854,0,0,1,16,198,1,-1,0,9,0
32123,40,2,1,3,0,644,1,0,1,16,118,2,336,1,1,0
32124,38,3,2,2,0,614,1,0,1,16,314,2,331,1,1,0
32125,30,5,1,2,0,818,1,1,1,16,66,1,346,1,1,0
32126,27,2,1,2,0,274,1,0,1,16,483,2,-1,0,9,0
32127,42,2,2,2,0,214,0,0,1,16,127,1,-1,0,9,1
32128,54,3,1,3,0,3170,1,0,2,16,140,2,324,4,1,0
32129,43,2,1,2,0,-932,1,0,1,16,567,1,-1,0,9,0
32130,30,2,1,1,0,198,1,0,1,16,308,1,-1,0,9,0
32131,48,1,1,1,0,430,1,0,1,16,44,1,-1,0,9,0
32132,51,5,2,2,0,212,1,1,1,16,168,1,-1,0,9,0
32133,20,10,1,2,0,1681,0,0,2,16,130,1,-1,0,9,0
32134,45,9,1,3,0,3512,0,0,1,16,96,1,-1,0,9,0
32135,43,1,1,1,0,240,1,0,1,16,453,1,-1,0,9,1
32136,38,2,1,2,0,9610,1,0,1,16,249,2,-1,0,9,0
32137,50,3,1,3,0,180,1,0,1,16,105,2,-1,0,9,0
32138,56,5,1,2,0,51,1,1,1,16,75,1,-1,0,9,0
32139,53,6,1,2,0,-2,1,1,1,16,144,2,-1,0,9,0
32140,31,5,1,2,0,297,1,0,1,16,357,2,-1,0,9,0
32141,49,3,1,3,0,1019,1,0,1,16,285,5,-1,0,9,0
32142,36,2,1,2,0,2511,1,0,1,16,700,5,-1,0,9,1
32143,32,7,1,1,0,519,1,0,1,16,317,2,149,1,1,0
32144,43,3,1,3,0,2519,1,0,1,16,257,2,146,9,3,0
32145,29,5,1,2,0,300,1,0,1,16,487,3,-1,0,9,0
32146,38,5,1,2,0,281,1,0,1,16,235,2,335,2,1,0
32147,36,1,1,1,0,4788,1,0,1,16,241,2,317,1,1,0
32148,50,6,1,2,0,-197,1,0,1,16,125,2,-1,0,9,0
32149,35,2,1,2,0,783,1,0,1,16,772,4,-1,0,9,0
32150,36,3,1,3,0,736,1,0,1,16,114,2,304,2,1,0
32151,37,2,1,2,0,0,1,0,1,16,657,4,149,1,3,0
32152,47,1,1,2,0,5012,1,0,1,16,262,2,-1,0,9,0
32153,36,2,1,1,0,470,1,0,1,16,123,3,265,13,2,0
32154,43,5,1,2,0,1138,0,0,1,16,132,2,-1,0,9,0
32155,48,3,1,2,0,113,1,0,1,16,255,2,318,5,3,0
32156,41,5,1,2,0,669,1,0,1,16,375,2,-1,0,9,0
32157,36,3,1,2,0,1790,1,0,1,16,386,2,-1,0,9,0
32158,42,3,1,9,0,1154,1,0,1,16,341,2,336,3,3,0
32159,37,3,1,2,0,2848,1,0,1,16,280,2,147,3,1,0
32160,31,1,1,1,0,319,1,0,1,16,302,2,248,2,1,0
32161,26,2,1,9,0,-277,1,0,1,16,1018,2,-1,0,9,0
32162,44,1,2,1,0,2422,1,0,1,16,399,2,269,2,1,0
32163,35,5,2,2,0,951,1,0,1,16,567,2,-1,0,9,0
32164,47,1,1,1,0,109,1,0,1,16,91,2,268,1,1,0
32165,42,3,1,3,0,560,1,1,1,16,122,4,149,2,1,0
32166,36,2,1,1,0,4596,1,0,1,16,901,2,-1,0,9,1
32167,37,5,1,2,0,0,1,0,1,16,640,2,-1,0,9,0
32168,24,5,1,2,0,60,1,0,1,16,417,2,-1,0,9,0
32169,32,6,1,2,0,1273,1,0,1,16,1365,2,328,1,1,1
32170,32,1,1,3,0,5,1,0,1,16,194,2,-1,0,9,0
32171,35,6,1,1,0,6,1,1,1,16,316,2,-1,0,9,0
32172,44,6,2,2,0,35,1,0,1,16,184,2,-1,0,9,0
32173,35,1,1,1,0,1473,1,1,1,16,176,3,-1,0,9,0
32174,38,7,1,1,0,2084,1,0,1,16,71,2,330,2,1,0
32175,42,6,1,2,0,1027,1,0,2,16,63,2,150,4,1,0
32176,48,5,1,2,0,6627,1,0,1,16,433,2,-1,0,9,0
32177,33,3,1,2,0,1036,1,1,1,16,323,2,321,2,1,0
32178,36,5,1,1,0,918,1,0,1,16,127,2,-1,0,9,0
32179,49,3,1,2,0,2015,1,0,1,16,449,2,-1,0,9,0
32180,26,2,1,1,0,1216,1,0,1,16,472,2,-1,0,9,0
32181,39,3,1,3,0,2366,1,0,1,16,1007,3,325,4,1,0
32182,32,1,1,2,0,301,1,0,1,16,383,3,345,1,1,0
32183,38,2,1,2,0,183,1,0,1,16,256,3,339,2,1,0
32184,32,6,1,2,0,1167,1,1,2,16,668,3,147,1,1,0
32185,39,5,1,2,0,-367,1,0,1,16,667,2,-1,0,9,0
32186,29,2,1,1,0,828,1,0,1,16,215,3,321,3,3,0
32187,40,3,1,3,0,-214,1,0,1,16,348,2,266,1,3,0
32188,43,3,1,3,0,601,1,0,1,16,792,2,-1,0,9,0
32189,42,3,1,3,0,695,1,0,1,16,173,2,-1,0,9,0
32190,20,10,1,9,0,4137,1,0,2,16,55,2,-1,0,9,0
32191,33,2,1,1,0,617,1,0,1,16,282,2,259,4,3,0
32192,38,1,1,1,0,516,1,0,2,16,198,3,-1,0,9,0
32193,36,2,1,3,0,3350,1,0,1,16,86,1,269,3,3,0
32194,53,5,1,2,0,3703,1,0,1,16,104,1,267,1,1,0
32195,32,3,1,3,0,5511,0,0,1,16,408,2,231,16,3,0
32196,41,3,1,3,0,-692,1,0,1,16,370,3,282,2,1,0
32197,35,1,2,2,0,124,1,0,1,16,48,4,146,5,1,0
32198,34,1,1,1,0,395,1,0,1,16,316,2,-1,0,9,0
32199,47,3,2,2,0,392,1,1,1,16,279,3,148,1,1,0
32200,31,5,1,2,0,4457,1,0,1,16,225,1,146,4,2,0
32201,30,2,1,2,0,411,1,0,1,16,948,1,-1,0,9,0
32202,54,2,1,2,0,3994,0,1,1,16,299,2,-1,0,9,1
32203,38,6,1,2,0,4582,1,0,2,16,193,1,314,4,3,0
32204,42,2,2,2,0,611,1,0,1,16,804,2,262,5,1,0
32205,32,3,2,2,0,1121,1,1,1,16,211,3,-1,0,9,0
32206,34,2,1,1,0,1524,1,0,1,16,399,1,-1,0,9,0
32207,38,1,1,1,0,1617,1,0,1,16,691,1,-1,0,9,0
32208,36,3,1,2,0,866,1,0,1,16,344,1,-1,0,9,0
32209,39,6,2,2,0,2140,1,0,1,16,539,1,-1,0,9,0
32210,41,5,1,2,0,431,1,0,1,16,258,1,-1,0,9,0
32211,50,1,1,1,0,469,0,0,1,16,161,1,-1,0,9,1
32212,24,5,1,2,0,0,1,0,1,16,284,1,-1,0,9,0
32213,45,3,1,3,0,2958,1,0,1,16,580,1,317,2,1,0
32214,33,2,1,1,0,67,1,0,1,16,137,2,-1,0,9,0
32215,27,2,1,2,0,639,1,0,1,16,119,1,314,5,2,0
32216,24,3,1,2,0,630,1,0,1,16,296,1,-1,0,9,0
32217,35,3,1,2,0,0,1,0,1,16,169,1,-1,0,9,0
32218,34,3,1,3,0,2720,1,0,1,16,115,2,146,5,1,0
32219,39,1,1,1,0,0,1,0,1,16,81,2,-1,0,9,0
32220,32,2,1,2,0,14,1,1,1,16,429,1,-1,0,9,0
32221,34,7,1,1,0,1943,1,0,1,16,478,2,-1,0,9,0
32222,41,3,1,2,0,433,1,0,1,16,75,1,-1,0,9,0
32223,42,5,1,2,0,12,1,0,1,16,466,4,-1,0,9,0
32224,54,6,2,9,0,0,1,0,1,16,263,1,-1,0,9,0
32225,66,4,1,1,0,525,0,0,2,16,287,1,-1,0,9,0
32226,35,5,1,2,0,160,1,1,1,16,304,1,-1,0,9,0
32227,39,5,2,2,0,284,1,1,1,16,772,1,-1,0,9,0
32228,41,5,1,2,0,-76,1,0,1,16,263,1,-1,0,9,0
32229,77,4,2,3,0,639,0,0,2,16,127,7,-1,0,9,0
32230,42,7,1,1,0,52,1,0,1,16,432,1,-1,0,9,0
32231,42,5,1,2,0,734,1,0,1,16,332,2,317,3,1,0
32232,43,3,1,9,0,245,1,0,1,16,829,1,-1,0,9,0
32233,44,3,2,3,0,75,1,0,1,16,614,1,281,1,1,0
32234,33,5,2,2,0,818,1,1,1,16,301,3,-1,0,9,0
32235,35,1,1,1,0,1906,1,0,1,16,102,1,148,5,3,0
32236,46,3,1,3,0,57,1,0,1,16,797,1,-1,0,9,0
32237,35,1,1,2,0,2415,1,1,1,16,348,3,-1,0,9,0
32238,53,3,1,3,0,241,1,0,1,16,1410,1,325,2,1,0
32239,33,1,1,1,0,1423,1,0,1,16,633,3,248,2,3,0
32240,32,2,1,1,0,932,1,0,1,16,944,1,318,1,1,1
32241,28,10,1,1,0,844,0,0,1,16,551,2,-1,0,9,1
32242,40,3,1,2,0,750,1,1,1,16,340,1,281,1,1,0
32243,44,1,1,1,0,38,1,0,2,16,201,2,330,8,3,0
32244,53,1,1,1,0,1319,1,0,1,16,427,1,150,1,1,0
32245,48,1,1,2,0,117,1,0,1,16,635,1,-1,0,9,0
32246,35,3,1,2,0,126,1,0,1,16,472,1,-1,0,9,0
32247,39,3,1,2,0,180,1,0,1,16,237,1,-1,0,9,0
32248,39,3,2,1,0,0,0,0,1,16,561,3,-1,0,9,0
32249,40,6,2,3,0,471,1,0,1,16,1156,1,345,2,1,1
32250,25,2,1,2,0,1312,1,0,1,16,307,1,-1,0,9,0
32251,41,5,1,2,0,5219,1,0,1,17,46,4,-1,0,9,0
32252,33,3,1,2,0,7048,1,0,1,17,71,2,-1,0,9,0
32253,44,7,1,2,0,125,1,0,2,17,109,3,-1,0,9,0
32254,37,3,1,2,0,168,1,0,1,17,266,2,-1,0,9,0
32255,37,1,1,1,0,1594,1,0,1,17,110,1,260,5,1,0
32256,52,5,1,3,0,208,1,0,1,17,377,2,-1,0,9,0
32257,34,1,1,1,0,872,1,0,1,17,81,1,345,2,1,0
32258,32,1,1,1,0,8436,1,0,1,17,245,1,149,2,1,0
32259,35,6,1,2,0,44,1,0,2,17,377,2,-1,0,9,0
32260,35,3,1,2,0,74,1,0,1,17,360,1,-1,0,9,0
32261,36,3,1,2,0,660,1,1,1,17,430,1,-1,0,9,0
32262,34,5,1,2,0,79,1,0,1,17,193,1,329,1,1,0
32263,33,6,1,2,0,148,1,0,1,17,271,1,150,1,1,0
32264,38,3,1,2,0,397,1,0,1,17,282,1,-1,0,9,0
32265,37,3,1,2,0,346,1,0,1,17,390,1,316,1,1,0
32266,54,3,1,2,0,105,1,0,1,17,226,1,326,3,1,0
32267,33,1,2,1,0,525,1,1,1,17,260,1,281,1,3,0
32268,53,1,1,2,0,51,1,0,1,17,109,1,-1,0,9,0
32269,31,5,1,2,0,-170,1,1,1,17,252,1,326,1,1,0
32270,33,1,1,1,0,110,1,1,1,17,125,4,-1,0,9,0
32271,33,3,1,9,0,514,1,0,1,17,225,1,-1,0,9,0
32272,42,3,2,2,0,1118,1,0,1,17,620,1,-1,0,9,0
32273,53,3,1,3,0,1794,1,0,1,17,557,1,-1,0,9,0
32274,41,6,1,2,0,121,1,0,1,17,41,1,324,1,3,0
32275,50,5,2,2,0,1111,1,0,1,17,50,1,-1,0,9,0
32276,33,6,1,2,0,1940,1,0,1,17,239,3,329,2,1,0
32277,41,2,1,2,0,442,1,1,1,17,261,3,322,1,3,0
32278,48,1,1,1,0,191,1,0,1,17,222,1,326,1,1,0
32279,37,3,1,2,0,590,1,0,1,17,37,1,343,2,1,0
32280,29,3,1,2,0,933,1,0,1,17,180,2,-1,0,9,0
32281,42,6,1,2,0,798,0,0,1,17,80,1,338,1,3,0
32282,59,1,1,3,0,2358,1,0,1,17,30,1,-1,0,9,0
32283,56,4,1,2,0,3738,1,0,1,17,156,1,305,6,3,1
32284,54,3,1,3,0,1895,1,0,1,17,345,1,-1,0,9,0
32285,30,3,1,3,0,459,1,0,1,17,439,1,-1,0,9,0
32286,33,3,1,2,0,216,1,1,1,17,118,1,-1,0,9,0
32287,35,5,2,2,0,-402,1,0,1,17,46,1,-1,0,9,0
32288,44,3,1,3,0,279,1,0,1,17,85,1,339,6,3,0
32289,34,1,2,1,0,528,1,0,1,17,233,2,-1,0,9,0
32290,35,1,1,1,0,232,1,1,1,17,249,1,-1,0,9,0
32291,42,6,1,2,0,120,1,0,1,17,179,1,-1,0,9,0
32292,28,9,1,2,0,781,1,0,1,17,52,1,-1,0,9,0
32293,34,6,1,2,0,0,1,0,1,17,112,1,332,3,1,0
32294,44,3,1,2,0,788,1,0,1,17,392,1,-1,0,9,0
32295,44,2,1,2,0,566,1,1,1,17,467,1,-1,0,9,0
32296,43,5,1,2,0,264,1,0,1,17,113,2,-1,0,9,0
32297,43,5,1,1,0,664,1,0,1,17,119,1,-1,0,9,0
32298,47,3,1,2,0,2128,1,0,2,17,98,1,-1,0,9,0
32299,52,1,1,3,0,98,1,0,1,17,402,1,345,2,1,0
32300,34,3,1,2,0,1134,1,0,1,17,408,1,329,2,1,0
32301,55,5,1,2,0,865,1,0,1,17,85,1,151,1,1,0
32302,40,3,1,3,0,127,1,0,1,17,76,1,-1,0,9,0
32303,25,10,1,2,0,1790,0,0,1,17,224,1,322,3,1,0
32304,36,6,1,2,0,456,1,1,1,17,294,1,319,4,1,0
32305,37,6,1,2,0,616,1,0,1,17,18,1,-1,0,9,0
32306,37,6,1,2,0,1399,1,0,1,17,420,1,-1,0,9,0
32307,28,10,1,2,0,378,1,0,1,17,346,1,-1,0,9,0
32308,46,3,1,2,0,450,1,0,1,17,198,1,-1,0,9,0
32309,34,6,1,2,0,210,1,1,1,17,175,1,332,1,1,0
32310,64,4,1,3,0,493,0,0,1,17,108,1,-1,0,9,0
32311,33,3,1,2,0,135,1,0,1,17,114,1,345,2,1,0
32312,33,3,1,2,0,489,1,0,1,17,552,1,332,1,1,0
32313,44,5,2,2,0,445,1,0,1,17,142,1,-1,0,9,0
32314,39,5,1,3,0,510,1,0,1,17,155,1,-1,0,9,0
32315,36,3,1,3,0,442,1,0,1,17,238,1,326,3,1,0
32316,37,3,1,2,0,90,1,0,1,17,416,1,340,5,1,0
32317,34,3,1,2,0,1226,1,0,1,17,86,1,-1,0,9,0
32318,38,5,1,2,0,245,1,1,1,17,71,2,345,2,2,0
32319,50,3,1,2,0,181,1,0,1,17,599,2,-1,0,9,0
32320,47,3,1,2,0,1536,1,0,1,17,41,1,301,4,3,0
32321,42,3,1,3,0,205,1,0,1,17,582,1,-1,0,9,0
32322,41,2,1,2,0,359,1,0,1,17,210,1,-1,0,9,0
32323,36,3,1,3,0,295,1,0,1,17,287,1,-1,0,9,0
32324,30,6,1,2,0,249,1,0,1,17,294,1,275,2,1,0
32325,37,1,1,1,0,0,1,0,1,17,236,3,-1,0,9,0
32326,34,6,1,2,0,703,0,0,1,17,282,2,150,2,1,0
32327,31,5,1,2,0,391,1,0,1,17,416,1,-1,0,9,0
32328,33,5,1,2,0,7,1,0,1,17,612,1,148,1,1,0
32329,51,3,1,9,0,296,0,0,1,17,177,1,-1,0,9,0
32330,42,5,2,2,0,5354,1,0,1,17,799,1,-1,0,9,0
32331,34,5,1,2,0,63,1,0,1,17,678,1,-1,0,9,1
32332,50,3,1,2,0,325,1,0,1,17,150,1,-1,0,9,0
32333,36,3,1,3,0,263,1,0,1,17,199,2,337,2,1,0
32334,32,6,1,2,0,-402,1,0,1,17,135,1,-1,0,9,0
32335,52,4,2,3,0,-779,1,1,1,17,709,1,-1,0,9,1
32336,38,3,1,3,0,3242,1,0,1,17,198,5,331,1,1,0
32337,38,1,1,1,0,35,1,0,1,17,156,1,273,3,1,0
32338,29,3,1,3,0,3508,1,0,1,17,462,1,-1,0,9,0
32339,50,5,1,2,0,512,1,1,1,17,77,3,338,3,1,0
32340,35,3,1,2,0,0,1,0,1,17,203,1,-1,0,9,0
32341,39,6,1,1,0,0,0,0,1,17,486,2,-1,0,9,0
32342,29,3,1,2,0,770,1,0,1,17,341,1,-1,0,9,0
32343,52,3,1,2,0,1374,1,0,1,17,267,2,322,1,1,0
32344,52,3,1,2,0,568,1,0,2,17,246,1,317,1,1,0
32345,35,3,1,2,0,293,1,0,1,17,1017,1,325,1,3,1
32346,43,6,1,3,0,-88,1,1,1,17,313,1,147,2,1,0
32347,32,2,1,1,0,1059,1,0,1,17,115,1,-1,0,9,0
32348,31,6,1,2,0,-163,1,0,1,17,135,1,270,2,1,0
32349,33,3,1,2,0,202,1,0,1,17,377,1,-1,0,9,0
32350,43,3,1,3,0,-181,1,0,1,17,351,1,337,3,1,0
32351,34,3,1,2,0,2595,1,1,1,17,126,1,336,2,3,0
32352,32,3,1,2,0,435,1,0,1,17,456,1,331,1,1,0
32353,54,1,1,2,0,-133,1,0,1,17,76,1,343,2,1,0
32354,38,3,1,2,0,8444,1,0,1,17,39,2,324,1,3,0
32355,33,6,1,2,0,288,1,0,1,17,306,1,-1,0,9,0
32356,38,6,1,1,0,0,1,0,1,17,239,1,147,4,1,0
32357,28,3,1,2,0,1065,1,1,1,17,406,1,317,1,1,0
32358,34,2,1,2,0,-126,1,0,1,17,292,2,-1,0,9,0
32359,28,2,1,2,0,-92,1,0,1,17,873,1,-1,0,9,0
32360,29,2,1,2,0,32,1,1,1,17,514,1,-1,0,9,0
32361,24,3,1,2,0,578,1,0,1,17,385,5,-1,0,9,0
32362,24,3,1,2,0,9,1,1,1,17,468,1,-1,0,9,0
32363,32,1,2,1,0,294,1,0,1,17,1095,1,274,5,2,1
32364,36,2,1,1,0,670,1,0,1,17,122,1,343,1,1,0
32365,30,6,1,2,0,595,1,0,1,17,172,1,-1,0,9,0
32366,43,3,1,2,0,948,1,0,1,17,185,1,336,2,3,0
32367,60,1,1,1,0,13546,0,0,1,17,452,3,-1,0,9,1
32368,45,8,2,3,0,407,1,0,1,17,196,1,-1,0,9,0
32369,39,3,1,3,0,561,1,0,1,17,88,1,-1,0,9,0
32370,43,5,1,2,0,243,1,0,1,17,31,3,338,5,1,0
32371,31,3,1,2,0,658,1,1,1,17,268,1,270,1,1,0
32372,31,5,1,2,0,314,1,0,1,17,279,1,-1,0,9,0
32373,24,10,1,2,0,372,1,0,1,17,143,1,-1,0,9,0
32374,28,3,1,2,0,490,1,0,1,17,728,1,316,3,3,0
32375,30,3,1,2,0,971,1,0,1,17,283,1,317,2,3,0
32376,29,3,1,2,0,314,1,1,1,17,357,1,-1,0,9,0
32377,46,3,1,3,0,-175,1,1,1,17,250,1,324,2,1,0
32378,33,5,1,2,0,375,1,0,1,17,151,1,-1,0,9,0
32379,42,3,1,2,0,414,1,0,1,17,400,3,-1,0,9,0
32380,54,1,1,1,0,6525,1,0,1,17,231,1,149,4,1,0
32381,34,3,1,3,0,329,1,0,1,17,952,1,343,1,1,1
32382,34,5,1,2,0,598,1,0,1,17,365,1,324,1,1,0
32383,33,1,1,1,0,289,1,0,1,17,388,1,-1,0,9,0
32384,31,7,1,1,0,578,1,0,1,17,664,1,319,4,1,0
32385,35,2,2,2,0,48,1,0,1,17,73,1,-1,0,9,0
32386,31,5,1,2,0,223,1,0,1,17,508,1,315,11,2,0
32387,33,3,1,2,0,264,1,0,1,17,494,1,-1,0,9,0
32388,43,5,1,2,0,214,1,0,2,17,421,2,324,24,1,0
32389,54,3,1,3,0,551,1,0,1,17,251,1,263,2,1,0
32390,36,2,2,2,0,253,1,0,1,17,54,1,-1,0,9,0
32391,36,1,1,1,1,-508,1,0,1,17,832,2,-1,0,9,0
32392,36,6,2,2,0,543,1,0,1,17,101,1,269,2,1,0
32393,33,6,1,2,0,48,1,0,1,17,303,1,-1,0,9,0
32394,30,6,1,2,0,-43,1,1,1,17,79,1,325,2,3,0
32395,55,3,1,3,0,1187,1,0,1,17,113,1,319,2,1,0
32396,28,2,1,2,0,16,0,0,1,17,268,1,333,1,1,0
32397,46,6,1,1,0,523,1,0,1,17,172,1,-1,0,9,0
32398,30,3,1,9,0,306,1,0,1,17,314,1,-1,0,9,0
32399,32,3,1,2,0,782,1,0,1,17,517,1,-1,0,9,0
32400,32,10,1,2,0,329,1,0,1,17,237,1,-1,0,9,0
32401,39,3,1,3,0,394,1,0,1,17,981,2,-1,0,9,0
32402,22,3,1,2,0,104,1,0,1,17,531,1,339,1,3,0
32403,55,1,1,1,0,505,1,0,1,17,58,1,316,1,3,0
32404,35,3,1,3,0,793,1,0,1,17,106,1,-1,0,9,0
32405,34,5,1,2,0,642,1,0,1,17,351,1,-1,0,9,0
32406,35,6,1,2,0,457,1,0,1,17,69,1,322,2,1,0
32407,38,1,1,1,0,-113,1,0,1,17,141,1,323,3,1,0
32408,51,1,1,1,0,615,1,0,1,17,97,1,-1,0,9,0
32409,36,3,1,2,0,302,1,0,1,17,112,1,-1,0,9,0
32410,36,1,1,1,0,953,1,0,1,17,72,1,346,1,3,0
32411,52,3,1,2,0,3429,1,0,1,17,516,1,-1,0,9,0
32412,39,5,1,2,0,1408,1,0,1,17,306,1,-1,0,9,0
32413,39,5,1,2,0,1413,1,0,1,17,396,1,-1,0,9,0
32414,36,3,1,1,0,247,0,0,1,17,351,1,-1,0,9,0
32415,37,6,1,2,0,1776,1,1,1,17,224,1,-1,0,9,0
32416,34,1,1,1,0,436,1,0,1,17,28,1,345,1,1,0
32417,41,5,1,2,0,1010,1,0,1,17,47,1,338,1,1,0
32418,38,2,1,2,0,2264,1,0,1,17,204,1,-1,0,9,0
32419,35,6,1,2,0,195,1,0,1,17,203,1,-1,0,9,0
32420,48,3,1,2,0,1143,1,0,1,17,264,1,317,1,1,0
32421,40,3,1,2,0,4795,1,0,1,17,57,1,-1,0,9,0
32422,45,2,2,2,0,976,1,0,1,17,183,1,338,2,1,0
32423,40,3,2,3,0,190,1,1,1,17,139,1,346,2,1,0
32424,34,6,1,2,0,334,1,0,1,17,139,2,318,1,1,0
32425,30,2,1,2,0,398,1,0,1,17,132,2,238,2,1,0
32426,33,3,1,2,0,3975,1,1,1,17,515,1,150,1,3,0
32427,34,2,1,2,0,1641,1,0,1,17,380,1,-1,0,9,0
32428,43,5,1,2,0,316,1,0,1,17,289,1,-1,0,9,0
32429,55,6,1,2,0,2990,1,0,1,17,83,1,-1,0,9,0
32430,32,7,1,3,0,1074,1,0,1,17,38,1,329,2,1,0
32431,30,3,1,2,0,2,1,1,1,17,291,2,326,1,1,0
32432,30,3,1,2,0,5,0,0,1,17,840,3,-1,0,9,1
32433,37,2,1,2,0,-90,1,0,1,17,921,2,263,3,1,0
32434,34,3,2,3,0,172,1,0,1,17,306,1,-1,0,9,0
32435,52,4,1,3,0,383,1,1,1,17,299,2,-1,0,9,0
32436,44,3,1,2,0,887,1,0,1,17,519,1,14,2,1,0
32437,33,1,1,2,0,1558,1,0,1,17,97,1,-1,0,9,0
32438,22,3,1,2,0,-7,1,0,1,17,84,1,343,1,3,0
32439,53,6,1,2,0,197,1,0,1,17,307,1,-1,0,9,0
32440,29,3,1,2,0,580,1,1,1,17,1311,2,-1,0,9,1
32441,28,6,1,2,0,437,1,1,1,17,219,1,322,2,1,0
32442,44,3,1,3,0,228,1,0,1,17,273,1,343,1,3,0
32443,31,3,1,3,0,99,1,0,1,17,193,2,322,1,3,0
32444,34,5,1,2,0,747,1,1,1,17,248,2,-1,0,9,0
32445,40,2,2,2,0,300,1,1,1,17,386,2,-1,0,9,0
32446,34,5,1,2,0,21,0,0,1,17,332,1,346,3,1,0
32447,54,3,1,3,0,736,1,1,2,17,158,1,-1,0,9,0
32448,28,2,1,2,0,675,1,0,1,17,499,2,-1,0,9,0
32449,34,2,1,1,0,0,1,0,1,17,158,2,-1,0,9,0
32450,37,1,1,1,0,9269,1,1,1,17,71,1,149,2,1,0
32451,58,2,1,2,0,1476,1,0,1,17,286,1,-1,0,9,0
32452,37,3,1,9,0,722,1,0,1,17,362,1,150,3,1,0
32453,33,2,2,2,0,273,1,0,1,17,181,1,317,1,1,0
32454,36,3,1,2,0,275,1,0,1,17,89,1,332,2,1,0
32455,32,3,1,2,0,9,1,0,1,17,334,2,-1,0,9,0
32456,28,6,1,2,0,3028,1,0,1,17,183,1,-1,0,9,0
32457,31,2,1,1,0,985,1,0,1,17,997,1,57,2,1,1
32458,32,3,1,2,0,1912,1,0,2,17,42,1,-1,0,9,0
32459,34,1,1,1,0,91,0,0,1,17,144,1,281,1,1,0
32460,54,5,1,2,0,426,1,0,1,17,74,2,323,1,1,0
