,age,job,marital,education,default,balance,housing,loan,contact,day,duration,campaign,pdays,previous,poutcome,y
41768,75,7,1,9,0,4984,0,0,2,28,509,1,-1,0,9,1
41769,27,1,1,1,0,390,0,0,1,28,190,1,82,1,2,0
41770,65,4,1,3,0,1004,0,0,1,28,371,1,-1,0,9,1
41771,64,4,1,2,0,4787,0,0,1,28,501,1,-1,0,9,1
41772,38,2,1,1,0,1727,0,0,2,28,182,2,-1,0,9,0
41773,42,3,1,2,0,3213,0,0,2,28,172,1,-1,0,9,0
41774,30,5,1,2,0,914,1,0,1,28,524,3,272,1,1,1
41775,57,9,1,1,0,2326,0,0,1,28,207,1,194,1,2,1
41776,31,1,1,1,0,81,1,0,1,29,164,2,-1,0,9,1
41777,52,3,1,2,0,2230,0,0,1,29,423,3,-1,0,9,1
41778,25,1,1,1,0,667,0,0,1,29,408,2,-1,0,9,0
41779,36,1,1,1,0,203,0,0,1,29,139,1,-1,0,9,1
41780,55,1,1,1,0,13578,0,0,1,29,247,2,-1,0,9,0
41781,64,1,1,1,0,3951,0,0,1,29,164,1,-1,0,9,1
41782,54,2,1,9,0,240,1,0,1,29,142,1,-1,0,9,1
41783,26,5,1,2,0,338,0,0,1,29,209,1,188,2,9,1
41784,51,7,1,2,0,0,0,0,1,29,1707,2,-1,0,9,1
41785,72,4,1,2,0,0,0,0,1,29,189,3,-1,0,9,1
41786,30,1,1,1,0,0,0,0,1,29,437,2,-1,0,9,0
41787,30,1,1,1,0,944,0,0,1,29,251,2,-1,0,9,1
41788,61,3,1,2,0,272,0,0,1,29,318,1,269,1,1,0
41789,60,3,1,3,0,5,0,0,1,29,401,1,-1,0,9,1
41790,30,1,1,1,0,697,0,0,1,29,215,3,80,5,2,1
41791,39,1,1,1,0,53,1,0,1,29,679,1,-1,0,9,0
41792,45,5,2,2,0,0,0,0,1,29,264,1,-1,0,9,1
41793,32,8,1,1,0,685,1,0,1,29,262,1,204,1,3,0
41794,66,4,1,1,0,1948,0,0,1,29,106,2,269,2,1,1
41795,50,2,1,2,0,3654,0,0,1,29,215,2,78,2,3,1
41796,54,9,1,2,0,962,1,0,1,29,288,3,-1,0,9,1
41797,28,10,1,1,0,2306,0,0,1,29,140,2,-1,0,9,0
41798,35,5,1,1,0,980,0,0,1,29,68,2,-1,0,9,0
41799,47,1,1,1,0,551,0,0,1,29,124,1,-1,0,9,1
41800,53,2,1,1,0,395,0,0,1,29,136,1,148,1,1,1
41801,47,1,1,1,0,159,0,0,2,29,220,3,155,3,3,1
41802,80,4,1,3,0,997,0,0,1,29,746,2,86,1,3,1
41803,61,1,1,1,0,477,1,0,1,29,377,1,520,1,3,1
41804,34,2,1,2,0,920,1,0,1,29,250,1,342,5,1,0
41805,47,1,1,1,0,3663,0,0,1,29,424,2,213,3,2,1
41806,36,2,1,1,0,1327,0,0,1,29,174,2,-1,0,9,0
41807,62,3,1,3,0,115,0,0,2,29,157,4,183,3,1,0
41808,30,2,1,2,0,853,0,0,1,29,279,1,148,1,1,1
41809,21,10,1,3,0,8278,0,0,1,29,445,1,-1,0,9,1
41810,56,4,1,3,0,1947,0,0,1,30,631,2,149,3,1,0
41811,62,1,1,1,0,7458,0,0,1,30,212,2,-1,0,9,1
41812,37,1,1,1,0,7974,1,0,1,30,176,5,158,7,3,0
41813,41,8,1,1,0,0,0,0,1,30,373,3,-1,0,9,1
41814,84,4,1,3,0,1791,0,0,2,30,62,3,-1,0,9,0
41815,32,1,1,1,0,2846,1,0,1,30,160,1,-1,0,9,0
41816,30,2,1,1,0,53,0,0,1,30,155,1,184,1,2,0
41817,33,1,1,1,0,2934,0,0,1,30,59,1,-1,0,9,0
41818,49,1,2,1,0,348,0,0,1,30,125,1,-1,0,9,1
41819,26,2,1,2,0,44,0,0,1,30,217,1,-1,0,9,1
41820,36,3,1,2,0,1193,0,0,1,30,640,1,-1,0,9,1
41821,87,4,1,3,0,230,0,0,1,30,144,1,-1,0,9,1
41822,61,4,1,3,0,8729,0,0,1,30,480,1,-1,0,9,1
41823,52,7,1,1,0,730,1,0,1,30,180,2,-1,0,9,0
41824,47,8,1,1,0,1725,1,1,1,30,183,2,-1,0,9,0
41825,70,4,1,2,0,2384,0,0,1,30,196,2,-1,0,9,1
41826,60,1,1,1,0,3401,0,0,1,30,294,1,270,1,1,1
41827,41,6,1,1,0,881,0,0,1,30,257,3,-1,0,9,1
41828,46,9,1,3,0,3512,0,0,1,30,175,1,197,1,1,1
41829,22,10,1,2,0,1522,0,0,1,30,368,2,-1,0,9,1
41830,60,4,2,2,0,4243,0,0,1,30,416,2,-1,0,9,1
41831,28,10,1,1,0,3717,0,0,2,30,177,2,-1,0,9,0
41832,60,4,2,3,0,8434,0,0,2,2,105,2,-1,0,9,0
41833,33,1,1,1,0,3301,1,0,1,2,131,2,171,2,1,0
41834,37,1,1,3,0,1506,0,0,1,2,101,3,80,3,2,0
41835,57,1,1,1,0,1832,1,0,1,2,131,2,-1,0,9,0
41836,20,10,1,3,0,0,0,0,1,2,69,4,182,4,1,0
41837,33,1,1,1,0,2485,1,0,1,2,91,2,-1,0,9,0
41838,30,2,1,2,0,846,0,0,1,2,75,2,-1,0,9,0
41839,29,2,1,2,0,3851,0,0,1,2,59,2,-1,0,9,0
41840,38,2,1,1,0,732,0,0,1,2,53,2,161,1,1,0
41841,70,2,1,2,0,3020,0,0,2,2,358,2,186,1,1,0
41842,39,2,1,1,0,508,0,0,1,2,154,3,-1,0,9,0
41843,51,2,1,2,0,39,0,0,1,2,173,1,-1,0,9,0
41844,32,1,1,1,0,9317,0,0,1,2,92,3,-1,0,9,0
41845,65,4,1,3,0,1992,0,0,2,2,459,1,-1,0,9,0
41846,32,2,1,1,0,600,0,0,1,2,272,1,-1,0,9,0
41847,29,10,1,1,0,3054,0,0,1,2,204,1,186,7,2,0
41848,54,2,1,2,0,473,0,1,1,2,182,1,81,1,1,1
41849,33,1,1,1,0,576,0,0,1,2,144,1,-1,0,9,0
41850,35,7,1,1,0,5462,0,0,1,2,188,1,186,1,2,1
41851,32,10,1,2,0,833,1,0,2,2,227,5,164,3,3,0
41852,26,5,1,1,0,906,0,0,1,2,109,1,160,1,2,0
41853,35,2,1,2,0,580,1,0,1,2,180,2,171,1,1,0
41854,51,2,1,2,0,580,1,0,2,2,117,5,-1,0,9,0
41855,58,5,1,2,0,2777,1,0,2,2,214,3,-1,0,9,0
41856,59,1,1,2,0,4412,0,0,1,2,162,2,-1,0,9,1
41857,66,9,1,3,0,922,0,0,2,2,83,4,101,4,3,0
41858,25,8,1,2,0,1404,1,0,1,2,85,2,-1,0,9,0
41859,72,4,1,1,0,1285,0,0,2,2,179,5,98,2,1,0
41860,55,1,2,1,0,2037,0,0,1,2,209,2,273,1,1,1
41861,29,10,1,9,0,10332,0,0,1,2,46,3,-1,0,9,1
41862,35,1,1,1,0,1133,1,0,1,3,102,1,-1,0,9,1
41863,44,2,1,1,0,1818,1,1,1,3,88,2,83,2,1,0
41864,44,5,1,2,0,205,0,0,1,3,289,1,-1,0,9,1
41865,48,1,1,2,0,0,1,1,1,3,1233,1,351,2,1,1
41866,35,5,2,2,0,1224,1,0,1,3,187,1,-1,0,9,1
41867,37,1,1,1,0,238,0,0,1,3,149,1,-1,0,9,1
41868,36,1,1,1,0,62,1,0,1,3,566,1,182,7,1,1
41869,52,5,1,2,0,2398,1,0,1,3,412,1,-1,0,9,1
41870,55,1,1,1,0,0,0,0,1,3,222,3,187,3,1,0
41871,67,4,2,2,0,704,0,0,1,3,537,1,-1,0,9,1
41872,36,7,1,1,0,506,0,0,1,3,217,1,70,2,1,1
41873,64,4,1,3,0,5871,0,0,1,3,195,1,-1,0,9,0
41874,34,1,1,1,0,382,0,0,1,3,193,1,-1,0,9,0
41875,64,1,1,9,0,2352,0,0,1,3,181,4,183,7,2,1
41876,45,9,1,2,0,360,0,0,1,3,215,1,-1,0,9,1
41877,29,2,1,2,0,938,0,0,1,3,358,1,-1,0,9,1
41878,40,3,1,2,0,1508,0,0,1,3,177,2,85,3,1,0
41879,33,6,1,2,0,1697,0,0,1,3,179,1,-1,0,9,1
41880,62,9,1,2,0,2,0,0,1,3,322,1,-1,0,9,1
41881,27,1,1,1,0,1720,0,0,1,3,284,2,273,1,1,1
41882,38,8,1,1,0,2812,1,0,1,3,322,1,187,1,2,0
41883,76,4,1,3,0,1492,0,0,2,3,383,1,-1,0,9,1
41884,36,8,1,1,0,7222,1,0,1,4,116,4,154,1,1,0
41885,18,10,1,2,0,156,0,0,1,4,298,2,82,4,3,0
41886,33,5,1,2,0,0,0,0,1,4,86,3,-1,0,9,0
41887,50,1,1,1,0,112,1,0,1,4,70,5,85,5,3,0
41888,31,1,1,1,0,1812,0,0,1,4,138,1,84,2,1,0
41889,69,2,1,1,0,482,0,0,1,4,101,1,-1,0,9,0
41890,29,5,1,2,0,2,0,0,1,4,85,1,142,1,1,0
41891,42,1,1,1,0,520,0,0,1,4,158,1,-1,0,9,0
41892,34,1,1,1,0,1778,0,0,1,4,358,1,162,2,1,1
41893,61,1,1,1,0,6016,0,0,1,4,199,1,275,3,2,0
41894,34,1,1,1,0,527,0,0,1,4,272,1,-1,0,9,0
41895,33,1,1,1,0,5276,0,0,1,4,572,1,-1,0,9,0
41896,31,1,1,1,0,220,1,0,1,4,257,2,184,2,1,0
41897,49,2,1,2,0,402,0,0,1,5,76,2,-1,0,9,0
41898,42,1,1,1,0,603,1,0,1,5,298,5,-1,0,9,0
41899,78,4,2,3,0,55,0,0,2,5,143,3,90,1,3,0
41900,55,3,1,2,0,12401,0,0,2,5,111,9,511,4,3,0
41901,73,4,1,2,0,19,0,0,1,5,509,2,-1,0,9,0
41902,54,2,1,2,0,0,0,0,1,6,464,5,192,8,3,1
41903,78,4,1,1,0,226,0,0,2,6,136,1,-1,0,9,0
41904,31,2,1,2,0,2440,0,0,1,6,312,1,-1,0,9,0
41905,60,2,1,1,0,6573,1,0,1,6,126,2,87,2,1,0
41906,67,4,1,3,0,942,0,0,1,6,455,2,84,2,3,1
41907,24,2,1,2,0,556,1,0,1,6,368,2,80,2,2,1
41908,33,2,1,1,0,1699,0,0,1,6,178,2,94,1,2,1
41909,33,2,1,2,0,6699,0,0,1,9,425,1,462,1,1,0
41910,53,5,1,2,0,10541,0,0,1,9,178,1,-1,0,9,1
41911,33,10,1,2,0,1536,0,0,1,9,262,1,94,2,2,1
41912,24,10,1,1,0,235,0,0,1,9,118,1,-1,0,9,1
41913,32,1,1,1,0,935,0,0,1,9,165,1,91,7,2,1
41914,60,7,1,1,0,10861,0,0,1,9,98,1,91,2,1,1
41915,64,3,1,1,0,2331,0,0,2,9,201,1,-1,0,9,1
41916,34,5,1,2,0,2374,1,0,1,9,161,1,209,2,1,1
41917,35,1,1,1,0,1228,0,0,1,9,696,2,88,12,1,1
41918,53,1,1,1,0,1356,1,0,1,9,371,2,96,4,1,0
41919,24,10,1,2,0,125,0,0,1,9,263,1,90,1,1,1
41920,81,4,2,9,0,9224,0,0,2,9,235,2,-1,0,9,0
41921,27,6,1,2,0,6279,1,0,1,9,257,1,-1,0,9,0
41922,32,2,1,1,0,1527,1,0,1,9,270,1,144,2,1,0
41923,38,1,1,1,0,3141,0,0,1,9,347,4,189,2,2,1
41924,47,9,1,2,0,3940,1,0,1,9,171,2,96,5,2,0
41925,45,1,1,1,0,160,0,0,1,10,182,2,194,1,2,1
41926,42,1,1,1,0,2816,0,0,1,10,193,2,-1,0,9,1
41927,63,4,2,3,0,109,0,0,1,10,406,2,-1,0,9,1
41928,40,1,1,1,0,0,0,0,1,10,147,1,96,8,2,1
41929,31,7,1,1,0,2666,0,0,1,10,318,2,97,6,2,1
41930,44,5,1,2,0,1534,0,0,1,10,95,1,95,3,2,1
41931,61,4,1,1,0,2557,1,0,1,10,89,1,91,4,2,1
41932,76,4,1,2,0,2302,0,0,2,10,345,2,-1,0,9,0
41933,67,1,1,1,0,405,0,0,1,10,344,2,95,2,2,1
41934,33,1,1,1,0,22867,1,0,1,10,266,2,92,3,1,1
41935,57,1,1,2,0,2155,0,1,1,10,144,3,91,2,1,1
41936,71,9,2,3,0,1311,0,0,1,10,301,2,91,1,2,1
41937,79,4,1,2,0,2661,0,0,1,10,254,5,-1,0,9,1
41938,52,8,1,2,0,94,0,0,1,10,293,3,190,10,1,1
41939,61,7,1,1,0,4162,0,0,1,10,185,1,-1,0,9,0
41940,48,8,2,2,0,201,0,0,1,10,594,1,91,1,2,1
41941,33,1,1,1,0,1388,1,0,1,10,280,1,89,2,1,0
41942,47,5,1,2,0,0,0,0,1,10,213,1,190,1,3,1
41943,27,5,1,2,0,4590,1,0,1,10,131,4,89,3,1,1
41944,70,4,1,2,0,1164,0,0,2,10,208,2,-1,0,9,0
41945,52,2,1,1,0,1785,0,0,1,10,133,3,89,1,1,0
41946,32,1,1,1,0,2134,0,0,1,10,98,2,-1,0,9,0
41947,73,4,1,3,0,9160,0,0,1,11,516,2,90,3,3,0
41948,63,4,1,2,0,3579,0,0,2,11,93,2,-1,0,9,0
41949,49,1,1,3,0,3371,0,0,1,11,269,2,-1,0,9,1
41950,35,1,1,1,0,612,0,0,1,11,158,1,195,1,1,0
41951,35,5,1,1,0,5007,1,0,1,11,133,1,90,3,1,0
41952,23,2,1,2,0,598,0,0,1,11,406,1,195,1,1,1
41953,26,1,1,1,0,943,0,0,1,11,166,1,195,1,2,1
41954,58,3,1,2,0,381,0,0,1,11,79,4,-1,0,9,0
41955,40,1,1,1,0,9366,0,0,1,11,69,3,-1,0,9,1
41956,32,2,1,1,0,6746,0,0,1,11,199,1,-1,0,9,1
41957,51,1,1,1,0,938,0,0,1,11,98,2,97,3,1,0
41958,33,6,1,2,0,1076,0,0,1,11,131,1,96,5,1,1
41959,35,1,1,1,0,0,1,0,1,11,229,2,96,3,2,1
41960,53,1,1,1,0,1624,0,0,1,11,166,3,97,7,2,1
41961,20,10,1,9,0,801,0,0,1,11,244,2,-1,0,9,1
41962,28,10,1,1,0,3,0,0,1,11,135,2,148,1,3,0
41963,44,7,2,1,0,1070,1,0,1,11,172,1,91,5,2,1
41964,53,3,2,3,0,4401,0,0,2,11,241,1,92,1,2,1
41965,39,1,1,1,0,1509,0,0,1,11,248,1,-1,0,9,0
41966,21,10,1,2,0,123,0,0,2,11,513,1,91,1,2,1
41967,36,3,1,2,0,3623,0,0,9,12,71,1,378,1,2,1
41968,31,1,1,1,0,533,0,0,1,12,90,3,93,6,2,1
41969,42,2,1,2,0,994,1,0,1,12,227,3,93,6,2,1
41970,28,7,1,1,0,805,0,0,1,12,116,5,170,2,1,0
41971,27,7,1,1,0,168,0,0,1,12,123,1,196,1,2,1
41972,57,8,1,2,0,2299,0,0,1,12,39,3,-1,0,9,0
41973,33,6,1,2,0,386,0,0,1,12,253,1,92,4,1,1
41974,29,1,1,1,0,1026,0,0,1,12,226,1,92,1,3,1
41975,65,4,1,2,0,1370,0,0,1,12,177,1,92,1,1,0
41976,54,9,1,2,0,1213,0,0,1,12,241,1,-1,0,9,1
41977,63,4,1,3,0,8044,0,0,1,12,702,1,-1,0,9,0
41978,72,4,1,2,0,4130,0,0,1,12,427,1,-1,0,9,0
41979,30,8,1,2,0,2424,0,0,1,12,110,1,279,1,1,1
41980,51,1,1,1,0,346,0,0,1,12,134,2,192,3,1,1
41981,32,1,1,1,0,1331,0,0,1,12,126,1,92,5,1,1
41982,82,4,2,1,0,0,0,0,2,12,226,1,-1,0,9,1
41983,47,1,1,1,0,4693,0,1,1,12,89,1,97,3,2,1
41984,48,3,1,2,0,1230,1,0,1,12,169,1,196,2,2,1
41985,61,4,1,3,0,1720,0,0,1,12,150,1,463,5,1,0
41986,77,4,2,2,0,3417,0,0,1,12,134,1,-1,0,9,1
41987,36,3,1,2,0,2971,0,0,1,12,247,1,97,8,1,1
41988,72,4,1,3,0,3232,0,0,1,12,771,2,-1,0,9,0
41989,75,4,1,2,0,324,0,0,2,12,124,2,91,4,3,0
41990,33,5,1,1,0,280,0,0,1,12,189,2,-1,0,9,0
41991,38,5,1,2,0,1767,1,0,1,12,893,7,-1,0,9,1
41992,27,10,1,1,0,5291,0,0,1,12,192,2,92,2,1,1
41993,39,10,1,9,0,64,0,0,1,12,366,2,98,1,1,0
41994,43,6,1,2,0,3403,1,0,1,12,707,2,97,2,2,1
41995,33,2,1,2,0,133,0,0,1,12,627,2,192,1,2,1
41996,27,5,1,2,0,4745,0,0,2,12,411,4,192,1,3,1
41997,50,5,1,2,0,3608,1,0,1,13,176,2,197,2,2,1
41998,50,2,2,9,0,2794,0,0,1,13,350,5,93,2,2,0
41999,43,8,2,2,0,1854,0,0,1,13,131,2,197,1,2,0
42000,64,4,1,2,0,2031,0,0,1,13,202,5,-1,0,9,0
42001,45,3,1,9,0,1529,1,0,1,13,181,1,197,1,2,1
42002,76,4,1,3,0,3324,0,0,1,13,122,1,92,3,2,1
42003,63,1,1,1,0,5112,0,0,2,13,2184,2,95,3,1,1
42004,81,4,1,3,0,5220,0,0,2,13,135,1,94,2,3,1
42005,77,4,1,3,0,2590,0,0,2,13,212,3,277,12,1,1
42006,71,4,1,3,0,2600,0,0,1,13,186,2,98,1,2,1
42007,46,1,1,1,0,2671,0,0,1,13,180,3,91,4,2,0
42008,39,5,1,2,0,260,1,0,1,13,226,1,94,4,2,1
42009,38,3,1,1,0,1438,0,0,1,13,122,5,-1,0,9,0
42010,75,4,2,2,0,2199,0,0,2,13,137,1,-1,0,9,0
42011,37,5,1,2,0,115,0,0,1,13,122,4,101,5,1,0
42012,18,10,1,3,0,608,0,0,1,13,210,1,93,1,2,1
42013,58,6,2,2,0,462,0,0,1,13,495,1,93,1,2,1
42014,61,1,1,2,0,1471,0,0,1,13,632,1,93,2,1,0
42015,44,2,2,2,0,14,0,0,1,13,167,1,92,1,2,1
42016,67,4,1,2,0,1146,0,0,1,13,259,1,92,2,1,1
42017,61,4,1,3,0,2863,0,0,1,13,264,1,-1,0,9,0
42018,31,6,1,2,0,181,0,0,1,13,239,2,93,2,2,1
42019,61,4,1,2,0,3114,0,0,1,13,381,1,-1,0,9,1
42020,36,2,1,2,0,376,0,0,1,13,193,1,92,1,2,1
42021,56,4,1,3,0,9367,0,0,2,13,271,2,92,4,2,1
42022,74,4,1,3,0,0,0,0,2,13,332,2,92,2,2,0
42023,62,4,2,1,0,0,0,0,1,13,227,2,-1,0,9,1
42024,33,1,1,1,0,271,1,0,1,13,182,2,91,2,2,1
42025,24,10,1,2,0,382,0,0,1,13,256,2,92,3,1,1
42026,33,1,1,1,0,2465,0,0,1,16,139,2,95,1,2,0
42027,34,1,1,1,0,2599,0,0,1,16,95,1,200,2,2,0
42028,33,5,1,2,0,920,0,0,1,16,130,1,95,2,1,1
42029,34,3,1,9,0,129,1,1,1,16,295,1,200,2,2,1
42030,58,5,1,2,0,169,0,0,1,16,301,1,94,3,1,1
42031,61,4,1,9,0,209,0,0,1,16,1011,1,94,4,2,0
42032,37,1,1,1,0,1276,0,0,1,16,146,1,94,2,2,1
42033,64,4,1,9,0,679,0,0,2,16,167,1,-1,0,9,1
42034,27,3,1,2,0,535,0,0,1,16,183,1,94,1,2,1
42035,37,1,1,1,0,2987,1,0,2,16,135,8,96,1,2,0
42036,31,5,1,2,0,270,0,0,1,16,176,1,200,2,2,0
42037,25,2,1,2,0,5695,0,0,1,16,124,1,-1,0,9,0
42038,41,8,2,3,0,487,0,0,1,16,163,1,200,1,1,0
42039,22,10,1,2,0,1925,0,0,1,16,84,1,196,1,1,0
42040,22,10,1,9,0,410,0,0,1,16,365,1,-1,0,9,0
42041,57,5,1,2,0,367,0,0,2,16,107,2,-1,0,9,0
42042,63,1,1,1,0,3115,0,0,1,16,432,5,-1,0,9,1
42043,34,10,1,9,0,86,0,0,1,16,244,2,178,1,1,0
42044,33,1,1,1,0,71,0,0,1,16,136,1,287,1,1,0
42045,42,7,1,1,0,10072,0,0,1,16,137,3,208,1,1,0
42046,26,10,1,2,0,203,0,0,1,16,104,1,196,1,1,0
42047,23,10,1,2,0,1234,0,0,1,16,250,1,-1,0,9,1
42048,54,2,1,2,0,0,0,0,2,16,986,1,94,8,1,0
42049,63,3,1,1,0,2707,0,0,2,16,57,4,-1,0,9,0
42050,37,2,1,1,0,197,0,0,1,16,175,1,200,1,2,1
42051,33,7,1,1,0,263,0,0,1,16,79,4,94,3,1,0
42052,43,1,1,1,0,3186,0,0,1,16,380,1,88,1,1,1
42053,62,2,1,2,0,135,1,0,2,16,446,13,96,1,3,0
42054,49,2,2,2,0,972,0,0,1,16,104,3,175,2,1,0
42055,21,10,1,2,0,347,0,0,1,16,77,1,-1,0,9,0
42056,56,1,1,3,0,870,0,0,1,16,257,1,-1,0,9,1
42057,35,2,1,1,0,3160,1,0,1,16,445,2,95,1,1,1
42058,30,5,1,1,0,42,1,1,1,16,75,1,-1,0,9,0
42059,47,1,1,1,0,999,0,0,1,16,111,1,94,1,3,0
42060,24,3,1,2,0,272,0,0,1,16,105,2,94,2,2,1
42061,33,3,1,3,0,195,0,0,1,16,984,5,-1,0,9,1
42062,31,10,1,9,0,376,0,0,1,16,202,1,96,2,3,0
42063,75,4,1,1,0,6027,0,0,1,16,1248,2,94,2,1,1
42064,40,5,1,1,0,764,1,0,9,17,85,1,-1,0,9,1
42065,62,4,1,2,0,298,0,0,1,17,709,2,-1,0,9,1
42066,63,4,1,2,0,708,0,0,1,17,168,2,-1,0,9,0
42067,52,1,1,1,0,583,0,0,1,17,209,1,91,2,1,1
42068,62,1,1,1,0,10373,0,0,1,17,140,3,97,3,1,0
42069,57,9,2,3,0,8278,0,0,1,17,408,3,-1,0,9,0
42070,55,2,2,1,0,0,0,0,1,17,134,2,91,1,2,1
42071,71,4,1,2,0,5715,0,0,1,17,747,2,-1,0,9,1
42072,59,7,1,1,0,2013,0,0,1,17,409,2,-1,0,9,1
42073,78,4,1,1,0,1204,0,0,2,17,135,1,-1,0,9,1
42074,35,2,1,2,0,4922,1,0,1,17,393,4,201,17,3,1
42075,52,2,1,2,0,234,0,0,1,17,255,1,-1,0,9,1
42076,29,8,1,3,0,1374,0,0,1,17,309,3,208,4,2,1
42077,42,1,1,1,0,2187,1,0,1,17,525,3,-1,0,9,1
42078,53,2,1,2,0,163,1,1,1,24,108,1,-1,0,9,0
42079,52,9,1,9,0,2337,1,0,1,24,190,3,91,11,1,0
42080,37,1,1,1,0,0,0,0,1,24,187,2,-1,0,9,0
42081,61,5,2,1,0,89,0,0,1,24,141,2,95,2,3,0
42082,38,1,1,2,0,293,0,1,1,24,166,2,-1,0,9,0
42083,70,4,1,3,0,3230,0,0,1,24,112,1,-1,0,9,0
42084,24,3,1,3,0,1033,1,0,1,24,283,1,-1,0,9,0
42085,20,10,1,2,0,215,0,0,1,24,325,1,95,5,2,1
42086,42,1,1,3,0,5310,1,0,1,25,968,2,97,4,2,1
42087,49,1,1,1,0,2187,0,0,1,25,92,2,-1,0,9,0
42088,27,2,1,1,0,11862,0,0,1,25,285,2,97,7,2,1
42089,30,1,1,1,0,265,0,0,1,25,295,1,93,3,2,0
42090,23,10,1,2,0,922,0,0,1,25,242,1,85,8,1,0
42091,36,5,1,1,0,0,0,0,1,25,106,1,205,2,3,0
42092,61,2,1,3,0,2282,0,0,1,25,1092,1,-1,0,9,0
42093,51,5,1,2,0,1216,0,0,1,25,421,1,-1,0,9,0
42094,33,1,1,1,0,334,0,0,1,25,87,1,-1,0,9,0
42095,31,1,1,1,0,9421,0,0,1,25,372,1,-1,0,9,1
42096,39,2,1,2,0,1820,0,0,1,25,103,1,-1,0,9,0
42097,53,2,1,2,0,65,0,0,1,25,99,1,92,2,1,0
42098,31,5,1,2,0,4198,0,0,1,25,234,1,-1,0,9,1
42099,38,1,1,9,0,3576,0,0,1,25,349,2,183,1,2,1
42100,28,10,1,2,0,1925,0,0,1,25,487,1,97,2,1,1
42101,38,2,1,2,0,6728,0,0,1,25,232,1,96,4,2,1
42102,72,4,1,2,0,1129,0,0,1,25,208,1,91,1,2,1
42103,37,1,1,1,0,4842,1,0,1,25,170,1,-1,0,9,0
42104,29,5,1,2,0,265,1,0,1,25,414,1,184,1,1,1
42105,34,5,1,1,0,69,0,1,1,25,296,1,205,2,1,1
42106,64,4,2,3,0,1840,0,0,1,25,237,1,85,4,3,0
42107,61,4,2,3,0,3624,0,0,1,25,342,1,-1,0,9,1
42108,27,3,1,1,0,567,0,0,1,25,238,2,184,1,2,1
42109,46,9,1,2,0,38,0,0,1,25,541,1,-1,0,9,1
42110,57,3,2,3,0,1299,0,0,1,27,142,2,-1,0,9,0
42111,52,3,1,2,0,1797,1,0,1,27,92,2,99,1,1,0
42112,77,4,1,3,0,680,0,0,2,27,341,4,94,3,1,0
42113,53,2,1,2,0,1982,1,1,1,27,160,1,-1,0,9,1
42114,83,4,2,3,0,20,0,0,1,27,65,3,-1,0,9,0
42115,35,2,1,2,0,204,1,0,1,30,110,3,189,1,2,0
42116,58,2,1,2,0,3399,0,0,2,30,1628,2,188,8,2,1
42117,46,2,1,1,0,31630,0,0,1,30,448,2,214,1,1,0
42118,63,8,1,3,0,0,0,0,2,30,337,3,-1,0,9,0
42119,58,4,1,3,0,4007,0,0,1,30,598,4,-1,0,9,0
42120,51,2,1,1,0,2506,0,0,1,30,210,3,-1,0,9,0
42121,25,10,1,2,0,304,0,0,1,30,152,1,188,2,2,0
42122,66,1,1,9,0,2149,1,0,1,30,151,6,103,4,3,0
42123,45,5,1,9,0,2033,0,0,1,30,123,1,186,4,1,0
42124,22,10,1,1,0,691,0,0,1,30,260,5,103,1,2,1
42125,32,3,1,2,0,390,0,0,1,30,152,1,-1,0,9,0
42126,33,2,1,1,0,8023,0,0,1,30,107,1,105,3,1,0
42127,28,5,1,2,0,520,1,0,1,30,113,1,168,1,1,0
42128,28,5,1,2,0,330,0,0,1,2,357,1,188,3,3,1
42129,31,2,1,2,0,318,0,0,1,2,310,1,-1,0,9,1
42130,26,3,1,1,0,644,0,0,1,2,346,1,-1,0,9,1
42131,60,4,2,1,0,4,1,0,1,2,415,1,190,5,1,1
42132,29,2,1,2,0,1165,0,0,1,3,244,2,184,1,2,1
42133,32,1,1,1,0,84,0,0,2,3,37,1,-1,0,9,0
42134,36,5,2,1,0,4708,0,0,1,3,284,1,171,1,1,1
42135,68,4,1,1,0,2820,0,0,1,3,154,1,97,2,1,1
42136,48,1,1,1,0,1147,0,0,1,3,155,1,120,3,2,1
42137,53,8,1,3,0,980,1,0,1,3,352,1,-1,0,9,1
42138,27,3,1,2,0,-46,1,0,1,3,97,3,199,8,3,0
42139,39,6,1,2,0,323,0,0,1,3,1804,3,182,3,3,0
42140,39,2,1,2,0,2983,0,0,1,3,472,1,-1,0,9,1
42141,61,9,1,3,0,175,0,0,2,3,237,1,-1,0,9,0
42142,25,10,1,1,0,1189,0,0,1,3,110,1,183,1,2,0
42143,28,6,1,2,0,339,0,0,1,3,350,1,182,1,2,1
42144,29,9,1,1,0,19,0,0,1,3,274,1,230,1,2,1
42145,72,4,1,9,0,1940,0,0,2,4,705,2,-1,0,9,1
42146,29,1,1,1,0,1445,0,0,1,4,271,2,-1,0,9,1
42147,26,10,1,1,0,294,0,0,1,4,208,2,-1,0,9,1
42148,49,1,1,1,0,5887,0,0,1,4,439,3,185,5,2,1
42149,42,3,1,2,0,2913,0,0,1,4,127,2,184,2,2,0
42150,43,1,1,1,0,11891,0,0,1,4,821,5,242,1,2,1
42151,31,10,1,9,0,988,0,0,1,4,377,5,191,11,3,0
42152,33,2,1,2,0,711,0,0,1,4,78,2,-1,0,9,0
42153,69,4,2,2,0,344,0,0,1,4,55,2,-1,0,9,0
42154,28,10,1,9,0,78,0,0,1,4,232,3,310,2,1,1
