,Unnamed: 0,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y,age_category
25589,25780,50,3,2,2,0,203,1,0,2,19,11.0,265,1,127,4,3,0,1
25590,25781,48,3,1,2,0,-202,1,1,1,19,11.0,565,1,112,4,1,0,1
25591,25782,59,4,1,2,0,32948,0,0,1,19,11.0,243,1,174,2,1,0,1
25592,25783,39,2,1,2,0,447,0,0,1,19,11.0,968,1,-1,0,9,0,1
25593,25784,45,3,1,1,0,0,0,0,1,19,11.0,416,2,-1,0,9,0,1
25594,25785,33,3,1,2,0,2,1,1,1,19,11.0,17,5,198,1,1,0,1
25595,25786,36,1,1,2,0,0,0,0,1,19,11.0,537,3,-1,0,9,0,1
25596,25787,44,6,2,1,0,2279,0,1,1,19,11.0,105,1,146,1,1,0,1
25597,25788,32,2,1,2,0,7558,1,0,1,19,11.0,581,2,-1,0,9,0,1
25598,25789,52,3,2,3,0,3990,0,0,1,19,11.0,1548,1,153,1,3,0,1
25599,25790,47,5,2,2,0,1939,1,0,1,19,11.0,150,1,174,1,1,0,1
25600,25791,47,3,1,2,0,538,0,1,1,19,11.0,131,1,-1,0,9,0,1
25601,25792,35,1,1,1,0,2583,0,0,1,19,11.0,210,1,-1,0,9,0,1
25602,25793,57,1,1,3,0,0,0,0,1,19,11.0,97,1,-1,0,9,0,1
25603,25794,45,2,2,2,0,1066,1,1,1,19,11.0,124,2,-1,0,9,0,1
25604,25795,55,2,1,3,0,938,0,1,1,19,11.0,742,1,-1,0,9,0,1
25605,25796,39,1,1,2,0,763,0,0,1,19,11.0,360,1,153,2,3,0,1
25606,25797,58,2,1,1,0,388,0,0,1,19,11.0,96,1,-1,0,9,0,1
25607,25798,32,2,1,1,0,432,1,0,1,19,11.0,164,2,195,1,3,0,1
25608,25799,43,3,1,3,0,25,1,0,1,19,11.0,70,1,-1,0,9,0,1
25609,25800,32,1,1,1,0,0,0,0,1,19,11.0,57,1,-1,0,9,0,1
25610,25801,54,9,1,1,0,440,0,0,1,19,11.0,89,1,-1,0,9,0,1
25611,25802,31,5,1,1,0,2004,0,0,1,19,11.0,117,1,-1,0,9,0,1
25612,25803,33,1,1,2,0,8004,0,0,1,19,11.0,414,3,-1,0,9,0,1
25613,25804,36,1,1,1,0,774,0,0,1,19,11.0,193,2,-1,0,9,0,1
25614,25805,31,1,2,1,0,883,1,0,1,19,11.0,168,1,-1,0,9,0,1
25615,25806,36,5,1,9,0,2323,0,0,1,19,11.0,111,1,-1,0,9,0,1
25616,25807,36,1,1,2,0,6077,0,0,1,19,11.0,227,1,-1,0,9,0,1
25617,25808,42,2,1,2,0,300,1,0,1,19,11.0,76,1,-1,0,9,0,1
25618,25809,41,2,1,1,0,3700,0,0,1,19,11.0,136,1,-1,0,9,0,1
25619,25810,31,2,1,2,0,793,0,0,1,19,11.0,755,1,-1,0,9,0,1
25620,25811,46,2,1,2,0,1322,1,1,1,19,11.0,514,1,-1,0,9,0,1
25621,25812,45,3,1,2,0,2926,1,1,1,19,11.0,482,3,120,2,1,0,1
25622,25813,37,1,1,1,0,1353,1,0,1,19,11.0,101,1,-1,0,9,0,1
25623,25814,42,1,1,1,0,783,1,0,1,19,11.0,77,2,128,3,1,0,1
25624,25815,30,6,1,2,0,101,1,0,1,19,11.0,85,2,-1,0,9,0,1
25625,25816,30,3,1,3,0,1101,1,1,1,19,11.0,779,2,175,1,1,0,1
25626,25817,59,4,1,2,0,2291,0,1,1,19,11.0,190,1,128,3,1,0,1
25627,25818,51,2,1,2,0,8863,0,0,1,19,11.0,435,2,-1,0,9,0,1
25628,25819,57,7,1,2,0,11494,0,0,1,19,11.0,198,1,-1,0,9,0,1
25629,25820,45,1,1,1,0,4395,0,0,1,19,11.0,299,3,-1,0,9,0,1
25630,25821,41,3,1,2,0,3851,0,0,1,19,11.0,130,1,-1,0,9,0,1
25631,25822,52,3,2,1,0,3975,0,0,1,19,11.0,116,5,-1,0,9,0,1
25632,25823,37,6,1,2,0,1784,1,0,1,19,11.0,19,5,-1,0,9,0,1
25633,25824,44,1,2,2,0,0,1,0,2,19,11.0,319,1,-1,0,9,0,1
25634,25825,34,1,2,1,0,0,1,0,1,19,11.0,1283,1,-1,0,9,0,1
25635,25826,35,3,1,2,0,1160,0,1,2,19,11.0,62,1,-1,0,9,0,1
25636,25827,56,5,1,2,0,33,0,1,1,19,11.0,111,1,-1,0,9,0,1
25637,25828,30,2,1,2,0,538,1,0,1,19,11.0,148,1,-1,0,9,0,1
25638,25829,46,3,1,3,0,8873,1,0,1,19,11.0,172,1,118,2,1,0,1
25639,25830,42,5,1,2,0,196,1,1,1,19,11.0,186,1,-1,0,9,0,1
25640,25831,55,1,1,1,0,563,1,0,1,19,11.0,164,1,-1,0,9,0,1
25641,25832,51,1,1,1,0,10995,1,0,1,19,11.0,220,2,-1,0,9,0,1
25642,25833,45,7,1,2,0,3080,0,0,1,19,11.0,296,1,-1,0,9,0,1
25643,25834,40,2,1,2,0,657,1,0,1,19,11.0,178,1,112,2,1,0,1
25644,25835,35,8,1,1,0,816,1,0,1,19,11.0,547,7,-1,0,9,0,1
25645,25836,32,5,1,2,0,8619,1,0,1,19,11.0,267,2,-1,0,9,0,1
25646,25837,46,3,1,2,0,3317,0,0,1,19,11.0,231,2,-1,0,9,0,1
25647,25838,46,8,1,2,0,2017,1,0,1,19,11.0,161,1,-1,0,9,0,1
25648,25839,37,3,1,3,0,253,1,0,1,19,11.0,59,2,153,2,1,0,1
25649,25840,33,3,1,1,0,6138,1,0,1,19,11.0,384,1,183,1,1,0,1
25650,25841,32,1,1,1,0,2044,1,0,1,19,11.0,477,1,-1,0,9,0,1
25651,25842,55,4,1,2,0,3948,0,0,1,19,11.0,149,1,170,2,1,0,1
25652,25843,50,5,2,3,0,8583,1,0,1,19,11.0,59,1,-1,0,9,0,1
25653,25844,45,7,1,1,0,1009,0,0,1,19,11.0,125,2,-1,0,9,0,1
25654,25845,46,8,2,2,0,3354,1,0,1,19,11.0,522,1,174,1,2,1,1
25655,25846,45,7,1,2,0,830,0,0,1,19,11.0,180,1,111,2,1,0,1
25656,25847,38,3,1,9,0,5338,0,0,2,19,11.0,201,1,-1,0,9,0,1
25657,25848,38,3,2,2,0,0,1,0,1,19,11.0,230,1,-1,0,9,0,1
25658,25849,34,3,1,1,0,4028,0,0,1,19,11.0,98,1,-1,0,9,0,1
25659,25850,30,8,1,2,0,1566,0,0,1,19,11.0,73,1,-1,0,9,0,1
25660,25851,31,6,1,2,0,593,1,0,1,19,11.0,391,2,-1,0,9,0,1
25661,25852,44,1,1,1,1,12,1,0,1,19,11.0,126,2,-1,0,9,0,1
25662,25853,35,3,1,2,0,866,1,0,1,19,11.0,147,1,-1,0,9,0,1
25663,25854,34,7,1,1,0,5498,0,0,1,19,11.0,265,1,-1,0,9,0,1
25664,25855,53,1,2,1,0,26306,1,0,1,19,11.0,67,3,-1,0,9,0,1
25665,25856,33,7,1,2,0,4,1,0,1,19,11.0,136,2,180,2,1,0,1
25666,25857,53,1,1,1,0,7249,1,1,1,19,11.0,350,1,-1,0,9,0,1
25667,25858,47,8,1,2,0,351,1,1,1,19,11.0,174,1,174,1,1,0,1
25668,25859,41,6,1,2,0,115,1,1,1,19,11.0,299,2,-1,0,9,0,1
25669,25860,39,3,1,2,0,94,1,1,1,19,11.0,181,1,-1,0,9,0,1
25670,25861,32,7,1,1,0,444,0,0,1,19,11.0,101,1,-1,0,9,0,1
25671,25862,31,6,1,2,0,-489,1,1,1,19,11.0,392,3,-1,0,9,0,1
25672,25863,37,6,1,2,0,523,1,0,2,19,11.0,21,1,-1,0,9,0,1
25673,25864,49,5,1,2,0,1697,1,0,1,19,11.0,236,1,-1,0,9,0,1
25674,25865,35,1,1,1,0,16,0,0,1,19,11.0,185,1,-1,0,9,0,1
25675,25866,30,1,1,1,0,2592,0,0,1,19,11.0,50,1,-1,0,9,0,1
25676,25867,35,3,1,2,0,86,0,0,1,19,11.0,127,1,111,2,1,0,1
25677,25868,40,3,1,2,0,4853,0,0,1,19,11.0,259,1,111,2,1,0,1
25678,25869,38,3,1,2,0,0,1,1,1,19,11.0,418,2,-1,0,9,0,1
25679,25870,38,2,1,2,0,884,1,1,1,19,11.0,295,1,111,2,1,0,1
25680,25871,35,1,1,1,0,244,1,0,1,19,11.0,138,1,-1,0,9,0,1
25681,25872,55,1,1,1,0,540,0,0,1,19,11.0,124,2,-1,0,9,0,1
25682,25873,42,6,1,2,0,2628,1,0,1,19,11.0,146,1,-1,0,9,0,1
25683,25874,39,1,1,1,0,622,0,0,1,19,11.0,145,1,-1,0,9,0,1
25684,25875,31,2,1,2,0,2420,1,0,1,19,11.0,166,1,-1,0,9,0,1
25685,25876,51,6,1,2,0,5610,1,0,1,19,11.0,69,2,-1,0,9,0,1
25686,25877,51,3,1,1,0,3,0,0,1,19,11.0,276,2,-1,0,9,0,1
25687,25878,36,1,1,3,0,3953,1,0,1,19,11.0,277,1,-1,0,9,0,1
25688,25879,59,4,1,3,0,741,0,0,1,19,11.0,194,2,152,2,1,0,1
25689,25880,58,1,2,9,0,3498,0,0,1,19,11.0,175,1,-1,0,9,0,1
25690,25881,30,1,1,1,0,5204,1,0,1,19,11.0,117,1,-1,0,9,0,1
25691,25882,32,6,1,2,0,264,1,1,1,19,11.0,1502,1,-1,0,9,1,1
25692,25883,48,9,2,2,0,57,0,0,1,19,11.0,134,1,-1,0,9,0,1
25693,25884,34,2,1,2,0,4943,1,1,1,19,11.0,117,2,-1,0,9,0,1
25694,25885,57,2,1,2,0,6164,0,0,1,19,11.0,161,2,-1,0,9,0,1
25695,25886,55,1,1,1,0,12675,0,0,1,19,11.0,195,2,-1,0,9,0,1
25696,25887,47,3,1,2,0,310,0,0,1,19,11.0,353,2,-1,0,9,0,1
25697,25888,43,3,1,3,0,12618,1,0,1,19,11.0,25,1,-1,0,9,0,1
25698,25889,34,9,1,1,0,4958,1,0,1,19,11.0,175,1,183,1,1,0,1
25699,25890,39,3,1,1,0,5848,1,0,1,19,11.0,55,1,-1,0,9,0,1
25700,25891,53,2,1,3,0,6839,1,0,1,19,11.0,77,1,-1,0,9,0,1
25701,25892,30,5,1,2,0,2074,0,0,1,19,11.0,98,1,-1,0,9,0,1
25702,25893,50,1,2,2,0,2,0,0,1,19,11.0,208,1,-1,0,9,0,1
25703,25894,44,3,1,3,0,612,1,1,1,19,11.0,131,1,-1,0,9,0,1
25704,25895,30,2,1,2,0,2278,0,1,2,19,11.0,47,1,-1,0,9,0,1
25705,25896,53,2,1,2,0,2052,1,0,1,19,11.0,286,1,-1,0,9,0,1
25706,25897,50,7,1,1,0,4012,0,0,1,19,11.0,690,3,-1,0,9,0,1
25707,25898,46,3,1,1,0,1410,1,0,1,19,11.0,93,1,189,8,1,0,1
25708,25899,33,1,1,1,0,1998,0,0,1,19,11.0,570,1,-1,0,9,0,1
25709,25900,59,1,1,1,0,1881,0,0,1,19,11.0,456,2,-1,0,9,0,1
25710,25901,32,7,1,1,0,1249,1,0,1,19,11.0,472,1,-1,0,9,1,1
25711,25902,32,1,1,1,0,6449,0,0,2,19,11.0,385,1,-1,0,9,0,1
25712,25903,44,2,1,3,0,7800,1,0,1,19,11.0,250,1,-1,0,9,0,1
25713,25904,57,1,1,1,0,1172,0,0,1,19,11.0,164,3,-1,0,9,0,1
25714,25905,36,7,1,1,0,16430,1,0,1,19,11.0,234,1,166,3,1,0,1
25715,25906,31,7,1,2,0,203,0,1,1,19,11.0,177,1,-1,0,9,0,1
25716,25907,47,5,1,2,0,2524,1,0,1,19,11.0,50,1,-1,0,9,0,1
25717,25908,33,9,1,3,0,2293,1,0,1,19,11.0,457,2,-1,0,9,0,1
25718,25909,38,3,1,3,0,190,1,0,2,19,11.0,623,1,175,1,3,1,1
25719,25910,48,1,1,2,0,0,0,0,1,19,11.0,20,4,-1,0,9,0,1
25720,25911,30,5,1,9,0,0,1,0,1,19,11.0,1206,2,-1,0,9,0,1
25721,25912,52,7,2,2,0,1291,1,0,1,19,11.0,559,1,169,2,1,0,1
25722,25913,41,3,2,1,1,0,1,0,1,19,11.0,21,10,-1,0,9,0,1
25723,25914,41,1,1,1,0,-608,1,0,1,19,11.0,12,6,-1,0,9,0,1
25724,25915,34,5,1,2,0,131,0,0,1,19,11.0,94,1,-1,0,9,0,1
25725,25916,30,3,1,2,0,946,1,0,1,19,11.0,1065,1,183,1,3,0,1
25726,25917,29,3,1,2,0,659,0,0,2,19,11.0,401,1,-1,0,9,0,1
25727,25918,47,1,1,1,0,0,1,0,1,19,11.0,50,2,-1,0,9,0,1
25728,25919,57,3,1,2,0,5935,1,1,1,19,11.0,90,2,198,1,1,0,1
25729,25920,33,8,1,2,1,-108,1,1,1,19,11.0,286,3,-1,0,9,0,1
25730,25921,37,2,1,2,0,332,1,0,1,19,11.0,342,2,-1,0,9,0,1
25731,25922,54,8,1,1,0,1180,0,0,1,19,11.0,394,2,-1,0,9,0,1
25732,25923,41,3,1,2,0,1449,1,0,1,19,11.0,63,1,-1,0,9,0,1
25733,25924,34,5,1,2,0,5057,1,0,1,19,11.0,73,1,-1,0,9,0,1
25734,25925,32,2,1,1,0,550,0,0,1,19,11.0,337,1,-1,0,9,1,1
25735,25926,35,5,1,2,0,3187,1,0,1,19,11.0,171,2,183,1,1,0,1
25736,25927,32,6,1,3,0,-56,0,1,1,19,11.0,418,1,-1,0,9,0,1
25737,25928,43,2,1,3,0,4844,1,0,1,19,11.0,434,1,-1,0,9,0,1
25738,25929,46,2,1,2,0,0,0,0,1,19,11.0,54,1,-1,0,9,0,1
25739,25930,37,2,1,1,0,3943,0,0,1,19,11.0,37,1,-1,0,9,0,1
25740,25931,59,1,1,3,0,2769,1,0,1,19,11.0,104,1,131,2,1,0,1
25741,25932,52,1,1,1,0,40,0,0,1,19,11.0,1265,3,-1,0,9,1,1
25742,25933,33,3,1,3,0,3512,1,0,1,19,11.0,251,1,183,2,1,0,1
25743,25934,33,5,1,9,0,2780,0,0,1,19,11.0,485,1,-1,0,9,1,1
25744,25935,41,1,1,1,0,217,0,0,1,19,11.0,328,1,-1,0,9,0,1
25745,25936,49,3,1,3,0,6429,0,0,1,19,11.0,108,1,-1,0,9,0,1
25746,25937,56,6,1,3,0,444,1,0,1,19,11.0,88,1,166,1,1,0,1
25747,25938,51,8,1,2,0,2439,0,0,1,19,11.0,118,1,-1,0,9,0,1
25748,25939,36,8,1,1,0,536,0,0,1,19,11.0,520,1,-1,0,9,0,1
25749,25940,42,1,1,1,0,515,1,0,1,19,11.0,501,2,-1,0,9,0,1
25750,25941,38,1,1,1,0,5432,1,1,1,19,11.0,408,1,183,1,1,0,1
25751,25942,52,6,2,2,0,3204,0,0,1,19,11.0,77,1,-1,0,9,0,1
25752,25943,56,7,1,1,1,0,0,0,1,19,11.0,122,1,-1,0,9,0,1
25753,25944,48,7,1,2,0,1175,1,1,1,19,11.0,62,1,-1,0,9,0,1
25754,25945,40,5,1,2,0,67,0,1,1,19,11.0,359,2,152,5,1,0,1
25755,25946,37,3,1,3,0,3574,1,0,1,19,11.0,178,1,170,2,1,0,1
25756,25947,36,5,1,1,0,2622,0,0,1,19,11.0,640,1,127,5,1,0,1
25757,25948,30,3,1,2,0,12737,0,1,1,19,11.0,589,2,-1,0,9,1,1
25758,25949,50,1,1,2,0,2910,0,0,2,19,11.0,433,1,113,1,1,0,1
25759,25950,38,3,1,3,0,2240,1,0,1,19,11.0,551,1,183,1,1,0,1
25760,25951,47,3,2,3,0,551,1,0,1,19,11.0,662,2,-1,0,9,0,1
25761,25952,32,2,1,1,1,0,0,0,1,19,11.0,122,2,-1,0,9,0,1
25762,25953,41,2,1,2,0,2004,1,0,1,19,11.0,254,1,-1,0,9,0,1
25763,25954,32,5,1,2,0,269,1,0,1,19,11.0,236,1,-1,0,9,0,1
25764,25955,55,8,1,2,0,4733,1,0,1,19,11.0,70,1,174,2,3,0,1
25765,25956,52,5,1,3,0,2390,0,1,1,19,11.0,216,2,-1,0,9,0,1
25766,25957,31,5,1,2,0,8295,1,0,1,19,11.0,541,1,-1,0,9,0,1
25767,25958,37,2,1,2,0,5902,1,0,1,19,11.0,191,1,180,4,1,0,1
25768,25959,31,5,2,1,0,-2,1,0,1,19,11.0,300,1,-1,0,9,0,1
25769,25960,53,7,1,1,0,2580,1,0,1,19,11.0,138,5,-1,0,9,0,1
25770,25961,57,3,1,3,0,3495,0,1,1,19,11.0,362,3,-1,0,9,0,1
25771,25962,34,5,1,1,0,899,1,0,2,19,11.0,377,3,7,4,2,0,1
25772,25963,44,1,1,1,0,709,1,0,1,19,11.0,54,1,-1,0,9,0,1
25773,25964,50,5,1,2,0,167,0,1,1,19,11.0,47,1,133,1,1,0,1
25774,25965,35,2,1,2,0,0,1,0,1,19,11.0,644,4,-1,0,9,1,1
25775,25967,50,1,1,1,0,5794,0,0,1,19,11.0,625,1,-1,0,9,0,1
25776,25968,56,5,2,2,0,-429,0,1,1,19,11.0,120,2,119,4,1,0,1
25777,25969,56,5,1,2,0,0,1,0,2,19,11.0,154,2,-1,0,9,0,1
25778,25970,31,1,1,1,0,5238,1,1,1,19,11.0,156,2,-1,0,9,0,1
25779,25971,40,2,1,1,0,1759,1,0,1,19,11.0,87,2,-1,0,9,0,1
25780,25972,48,3,1,2,0,4770,1,1,1,19,11.0,616,2,-1,0,9,0,1
25781,25973,43,1,1,3,0,8167,1,0,2,19,11.0,202,2,184,2,1,0,1
25782,25974,52,3,1,2,0,6933,0,0,1,19,11.0,273,2,-1,0,9,0,1
25783,25975,41,6,1,3,0,4903,1,0,1,19,11.0,223,2,-1,0,9,0,1
25784,25976,40,3,1,2,0,1708,1,0,1,19,11.0,382,2,174,1,3,0,1
25785,25977,32,1,1,1,0,913,1,0,1,19,11.0,278,3,-1,0,9,0,1
25786,25978,33,5,2,2,0,1762,1,0,1,19,11.0,146,2,-1,0,9,0,1
25787,25979,36,5,1,2,0,1207,1,0,1,19,11.0,1792,2,-1,0,9,1,1
25788,25980,59,1,1,1,0,10114,0,0,1,19,11.0,596,3,-1,0,9,0,1
25789,25981,36,3,1,2,0,227,0,0,1,19,11.0,294,2,-1,0,9,0,1
25790,25982,31,7,1,1,0,3361,0,0,1,19,11.0,457,2,-1,0,9,0,1
25791,25983,42,1,1,1,0,3445,0,0,1,19,11.0,1662,3,-1,0,9,0,1
25792,25984,34,1,1,1,0,1006,1,0,1,19,11.0,783,3,195,2,3,1,1
25793,25985,56,3,2,3,0,7396,1,0,1,19,11.0,115,2,-1,0,9,0,1
25794,25986,37,1,1,1,0,5340,1,0,1,19,11.0,101,2,104,4,1,0,1
25795,25987,32,1,1,1,0,2515,0,1,1,19,11.0,223,2,-1,0,9,0,1
25796,25988,40,1,1,1,0,12212,0,0,1,19,11.0,100,3,-1,0,9,0,1
25797,25989,53,3,1,2,0,2430,1,1,1,19,11.0,73,2,145,3,1,0,1
25798,25990,33,2,1,2,0,0,1,1,1,19,11.0,163,2,-1,0,9,0,1
25799,25991,40,9,1,2,0,0,0,0,1,19,11.0,107,3,-1,0,9,0,1
25800,25992,37,6,1,3,1,-483,1,1,1,19,11.0,70,3,-1,0,9,0,1
25801,25993,30,1,1,1,0,19358,0,0,1,19,11.0,258,2,-1,0,9,0,1
25802,25994,48,1,1,1,0,879,0,0,1,19,11.0,136,3,-1,0,9,0,1
25803,25995,47,1,2,1,0,6333,1,0,2,19,11.0,498,4,-1,0,9,0,1
25804,25996,56,1,1,1,0,3610,1,0,1,19,11.0,162,4,-1,0,9,0,1
25805,25997,31,10,1,9,0,2144,1,0,1,19,11.0,282,2,-1,0,9,0,1
25806,25998,51,8,2,2,0,-56,1,0,1,19,11.0,544,3,-1,0,9,0,1
25807,25999,49,8,1,3,0,126,1,0,1,19,11.0,184,2,-1,0,9,0,1
25808,26000,35,1,1,1,0,376,0,0,1,19,11.0,223,4,-1,0,9,0,1
25809,26001,34,2,1,2,0,7171,1,0,1,19,11.0,523,2,-1,0,9,0,1
25810,26002,42,3,2,2,0,3780,1,0,1,19,11.0,104,3,-1,0,9,0,1
25811,26003,46,2,2,2,0,111,1,0,1,19,11.0,178,3,183,2,3,0,1
25812,26004,30,3,1,2,0,913,1,1,1,19,11.0,433,2,-1,0,9,0,1
25813,26005,30,3,1,2,0,631,1,0,1,19,11.0,174,2,-1,0,9,0,1
25814,26006,40,5,1,2,0,664,0,0,1,19,11.0,188,2,121,2,2,0,1
25815,26007,44,3,1,2,0,6649,1,0,1,19,11.0,354,2,-1,0,9,0,1
25816,26008,32,2,1,1,0,0,1,0,1,19,11.0,231,4,-1,0,9,0,1
25817,26009,53,2,1,9,0,6921,1,0,1,19,11.0,130,3,188,2,3,0,1
25818,26010,43,5,1,2,0,388,1,0,1,19,11.0,111,2,-1,0,9,0,1
25819,26011,50,1,1,1,0,-470,1,0,1,19,11.0,130,2,160,1,1,0,1
25820,26012,50,1,1,1,0,1597,0,0,1,19,11.0,374,2,-1,0,9,0,1
25821,26013,57,1,1,1,0,12048,0,0,2,19,11.0,95,3,-1,0,9,0,1
25822,26014,30,1,1,1,0,2451,1,0,1,19,11.0,191,2,175,1,1,0,1
25823,26015,58,4,2,3,0,2538,1,0,1,19,11.0,680,2,111,6,1,1,1
25824,26016,33,5,1,2,0,581,1,0,1,19,11.0,193,2,-1,0,9,0,1
25825,26017,44,8,1,2,0,1543,0,0,1,19,11.0,363,2,-1,0,9,0,1
25826,26018,43,7,2,2,0,347,0,0,1,19,11.0,1468,3,-1,0,9,1,1
25827,26019,32,2,1,2,0,1119,0,0,1,19,11.0,371,2,-1,0,9,0,1
25828,26020,54,4,1,2,0,2626,0,0,1,19,11.0,221,2,190,2,1,0,1
25829,26021,35,1,1,1,0,1902,0,0,1,19,11.0,188,5,-1,0,9,0,1
25830,26022,53,1,1,1,0,1014,0,1,1,19,11.0,59,2,-1,0,9,0,1
25831,26023,46,6,2,2,0,15,0,0,1,19,11.0,314,3,-1,0,9,0,1
25832,26024,56,2,1,2,0,751,1,0,1,19,11.0,85,5,-1,0,9,0,1
25833,26025,31,10,1,2,0,93,0,0,1,19,11.0,584,2,-1,0,9,0,1
25834,26026,42,1,2,1,0,16,0,0,1,19,11.0,140,3,-1,0,9,0,1
25835,26027,47,3,1,2,0,3696,1,0,1,19,11.0,635,3,170,2,1,0,1
25836,26028,42,1,1,1,0,3713,0,0,1,19,11.0,709,2,-1,0,9,1,1
25837,26029,37,1,1,1,0,6964,0,0,1,19,11.0,223,3,-1,0,9,0,1
25838,26030,39,1,1,1,0,12855,1,0,1,19,11.0,108,4,173,1,1,0,1
25839,26031,39,7,2,1,0,155,0,0,1,19,11.0,449,2,-1,0,9,0,1
25840,26032,40,3,1,2,0,0,1,1,1,19,11.0,53,2,-1,0,9,0,1
25841,26033,54,1,1,1,0,17008,0,0,1,19,11.0,151,2,-1,0,9,0,1
25842,26034,39,5,1,2,0,-982,1,1,1,19,11.0,287,3,117,2,3,0,1
25843,26035,39,1,1,1,0,633,0,0,1,19,11.0,105,2,133,3,1,0,1
25844,26036,42,6,1,2,0,838,1,0,1,19,11.0,266,2,-1,0,9,0,1
25845,26037,39,1,1,9,0,548,1,0,1,19,11.0,154,2,-1,0,9,0,1
25846,26038,39,3,1,2,0,747,1,1,1,19,11.0,209,2,180,1,3,0,1
25847,26039,54,3,1,9,0,1956,0,0,1,19,11.0,221,5,-1,0,9,0,1
25848,26040,52,5,1,2,0,1648,1,0,1,19,11.0,172,3,-1,0,9,0,1
25849,26041,34,8,1,2,0,9895,0,0,1,19,11.0,356,2,-1,0,9,0,1
25850,26042,42,2,1,2,0,2036,1,0,1,19,11.0,259,2,-1,0,9,0,1
25851,26043,50,3,1,1,0,1784,0,0,1,19,11.0,1184,3,160,1,1,0,1
25852,26044,43,5,1,2,0,733,1,0,1,19,11.0,1102,3,-1,0,9,1,1
25853,26045,59,4,2,2,0,21,1,0,2,19,11.0,121,2,-1,0,9,0,1
25854,26046,52,2,1,9,0,9687,1,0,1,19,11.0,222,3,174,1,1,0,1
25855,26047,39,1,2,1,0,1315,1,0,1,19,11.0,1337,4,126,1,1,0,1
25856,26048,54,1,1,1,0,0,0,1,1,19,11.0,307,3,-1,0,9,0,1
25857,26049,37,5,1,9,0,497,1,0,2,19,11.0,178,2,-1,0,9,0,1
25858,26050,33,1,1,1,0,923,1,0,1,19,11.0,1307,3,173,6,1,0,1
25859,26051,45,1,1,1,0,7154,1,0,1,19,11.0,93,3,111,3,1,0,1
25860,26052,55,3,2,1,0,372,1,0,1,19,11.0,225,5,-1,0,9,0,1
25861,26053,46,1,1,1,0,1388,0,0,1,19,11.0,515,5,-1,0,9,0,1
25862,26054,56,3,1,2,0,196,0,0,1,19,11.0,312,3,-1,0,9,0,1
25863,26055,59,3,1,3,0,0,0,0,2,19,11.0,207,2,153,1,1,0,1
25864,26056,56,1,2,1,0,382,0,0,1,19,11.0,117,2,-1,0,9,0,1
25865,26057,53,1,1,1,0,2578,0,0,1,19,11.0,299,4,107,2,1,0,1
25866,26058,37,1,1,2,0,510,1,0,1,19,11.0,67,2,90,6,1,0,1
25867,26059,33,6,1,2,0,3910,1,0,1,19,11.0,676,2,-1,0,9,0,1
25868,26060,54,7,1,3,0,277,1,0,1,19,11.0,300,5,170,3,1,0,1
25869,26061,42,3,1,3,0,792,1,1,1,19,11.0,611,2,175,12,3,0,1
25870,26062,36,3,1,2,0,0,1,0,2,19,11.0,52,2,-1,0,9,0,1
25871,26063,57,4,2,1,0,3875,0,0,1,19,11.0,130,2,-1,0,9,0,1
25872,26064,44,2,1,2,1,16486,1,1,1,19,11.0,275,3,-1,0,9,0,1
25873,26065,32,3,1,2,0,0,1,0,1,19,11.0,188,2,-1,0,9,0,1
25874,26066,35,7,1,2,0,951,1,0,1,19,11.0,220,2,-1,0,9,0,1
25875,26067,32,5,1,2,0,375,1,0,1,19,11.0,143,3,-1,0,9,0,1
25876,26068,57,8,1,2,0,839,0,0,2,19,11.0,46,2,-1,0,9,0,1
25877,26069,39,1,2,1,0,4692,1,0,2,19,11.0,214,2,174,2,2,0,1
25878,26070,32,1,1,1,0,586,1,0,1,19,11.0,158,4,-1,0,9,0,1
25879,26071,34,6,1,2,0,2048,1,0,1,19,11.0,307,2,-1,0,9,0,1
25880,26072,49,2,1,2,0,3972,0,0,1,19,11.0,37,2,-1,0,9,0,1
25881,26073,39,9,1,2,0,4136,1,0,1,19,11.0,194,2,170,3,1,0,1
25882,26074,33,5,1,2,0,0,1,0,1,19,11.0,85,2,-1,0,9,0,1
25883,26075,36,2,1,2,0,4613,0,0,1,19,11.0,207,2,-1,0,9,0,1
25884,26076,32,6,1,2,0,80,1,0,2,19,11.0,475,2,-1,0,9,0,1
25885,26077,31,6,1,2,0,395,0,0,2,19,11.0,196,3,117,3,1,0,1
25886,26078,50,7,1,2,0,0,1,0,2,19,11.0,590,2,-1,0,9,0,1
25887,26079,37,3,1,2,0,0,0,0,1,19,11.0,228,3,-1,0,9,0,1
25888,26080,45,8,1,1,0,1148,0,0,1,19,11.0,782,2,-1,0,9,0,1
25889,26081,59,4,1,2,0,17769,0,0,1,19,11.0,322,3,-1,0,9,0,1
25890,26082,33,1,1,1,0,621,0,0,1,19,11.0,1435,3,99,5,1,0,1
25891,26083,47,2,2,3,0,3524,1,0,1,19,11.0,332,4,-1,0,9,0,1
25892,26084,31,6,1,2,0,283,1,0,1,19,11.0,214,2,-1,0,9,0,1
25893,26085,31,7,1,1,0,217,0,0,1,19,11.0,501,4,-1,0,9,0,1
25894,26086,33,3,1,2,0,0,1,0,1,19,11.0,330,2,-1,0,9,0,1
25895,26087,40,5,1,9,0,9110,1,0,2,19,11.0,89,3,-1,0,9,0,1
